A,B,C
0,0.021546,0.029158153
0,0.046198953,0.07099795
0,0.13088511,0.365422
0.029254427,0.13537773,0.036830474
0.03005601,0.54806364,0.124147825
0,0.4045488,0.15240298
0,0.46448904,0.1518121
0,0.004480843,0.02226577
0,0.019450668,0.030135136
0,0.5455474,0.17283365
0,0,2.85E-05
0.030614924,0.006439412,0.021304408
0.06150011,0,0.033945266
0,0.025909973,0.03255444
0,0.009408621,0.013546261
0,0.018684387,0.08182208
0,0,0
0.030725291,0.005141861,0.2144543
0,0.013831989,0.044745754
0,0.007319085,0.1974104
0,0.020471739,0.027078804
0,0,0
0,0.026289957,0.07196208
0,0.001688257,0.09610519
0.030350575,0.07007127,0.056691904
0,0,0.12060276
0,0.18661197,0.029579291
0.030768326,0.029539365,0.042423364
0.061359577,0.022618981,0.040958706
0,0.001894505,0.045220952
0.061485905,0.006673348,0.017830681
0,0.41478068,0.018075874
0.061213452,0.00089063,0.064995915
0,0.24841806,0.31508783
0,0.20538007,0.015322871
0,0.046432216,0.012158459
0,0.028074436,0.012115219
0,0.22054379,0
0,0.11364953,0.057294108
0,0.33504343,0.12354984
0,0.008307182,0.04200114
0.030769022,0.49868968,0.105251856
0,0,0
0,0.4230459,0
0,0.052955545,0.055289406
0,0,0.14580397
0,0.012039728,0.2674559
0,0.07465562,0.18284291
0,0.006202119,0.031634994
0,0.015250069,0.037990883
0,0.5107398,0
0.030238632,0.003176279,0.017769428
0.03072735,0.00484705,0.2290187
0.030520467,0.36268494,0.14376867
0,0.041157298,0.031392552
0,0.041103803,0.008826598
0,0.011626042,0.016263768
0.060860295,0.010119184,0.025103703
0,0.003581732,0.023960302
0,0.013506801,0.05518617
0.030481257,0.005975919,0.037855946
0,0.067985795,0.010727732
0.030761193,0.35967433,0.08526881
0.029680528,0.1122735,0.1428772
0.030318549,0.20135202,0.029800842
0,0.014830056,0.019446122
0.030034678,0.014236457,0.024774292
0,0.05982432,0.062852815
0.030573394,0.43515435,0
0,0,0.05449152
0,0,0
0.06142235,0.000255937,0.09117034
0.061273985,0.02814386,0.06321427
0,0.016951293,0.09535973
0.03055945,0.007029216,0.08982574
0,0.009217104,0.030436084
0.030257532,0.00684024,0.031086354
0,0.423859,0.0959767
0.030761782,0.015433452,0.004200965
0,0.09237615,0.006280362
0,0.02966191,0.120647185
0.06127402,0.020524636,0.10597136
0,0.15309411,0.21881513
0.030396262,0.10690573,0
0.029455675,0,0.03418784
0.06084642,0.18503064,0
0,0.060917076,0.120700195
0.030769266,0.07125152,0.08665572
0,0.005102756,0.02286931
0,0.37187243,0.0677189
0,0.11435972,0.08233256
0,0.008549743,0.025273977
0.030749934,0.4796709,0.14235575
0,0.000482521,0.18047546
0.029260024,0.009752972,0.020199925
0,0.025171809,0.05932764
0,0.17243733,0.057931636
0.030674323,0.101615645,0.14063542
0,0.022050815,0.038602326
0,0,0.023565851
0,0.4867855,0.13085783
0.030393532,0.0877486,0.08524559
0.030080589,0.011238005,0.23567079
0,0.013806063,0.31907526
0,0.00223076,0.005991425
0,0.012611052,0.09026336
0,0.023018667,0.11816646
0,0.000776275,0.03580997
0.030540582,0,0.014824482
0,0.015641565,0.025727008
0,0.015233976,0.011164712
0.030673886,0.31611058,0.26840746
0.030444436,0.007655581,0.028434325
0.06095577,0.29635417,0.12854236
0.0606559,0.2750605,0.007306057
0.030462608,0.09607333,0.048483666
0.030769078,0.13983467,0.019329064
0.03069473,0.10968798,0.115640014
0.030711066,0.012124121,0.0470187
0.03069505,0.17929824,0.04237207
0,0.15873167,0.016551415
0,0.24698985,0.12926802
0.060969952,0.007376354,0.0854083
0,0.029606728,0
0,0.029070709,0.11247781
0,0.1138489,0.28148118
0.121238746,0.03866509,0.16897403
0.03072195,0,0.26933843
0,0.011161603,0.19308178
0.030714286,0,0.022491023
0.060055982,0.005759439,0.026381005
0.030687097,0.059182975,0.07569993
0,0.055187244,0
0.030653836,0.20335983,0.1361795
0.030747605,0.14903231,0
0.03077465,0.22779341,0.27889082
0.030653227,0.036347173,0.19266127
0,0.002510734,0.015831998
0,0.04572982,0.038215384
0,0,0.18531811
0,0.15722013,0
0,0.25412664,0.025922896
0,0.014268842,0.019854251
0,0.015339289,0.04222004
0,0.19062105,0.09894119
0.030334119,0.008664735,0.001432229
0,0.32580048,0
0.03073407,0,0
0,0.1432844,0
0,0,0
0.030650824,0.044775423,0.14432175
0.029888202,0.014943113,0.06951752
0.06010482,0.1145063,0.1071927
0,0,0
0.03075824,0,0.016822618
0,0.006312448,0.04117067
0.030429414,0.10082182,0.3593895
0.030101042,0.058338966,0.011613174
0.030758575,0.022334395,0.22295703
0.030431084,0.00876024,0.001047537
0,0.19769421,0.11915338
0.030442584,0.11313447,0.10150242
0,0.071761325,0.07262907
0,0.18081754,0.27554476
0.030691897,0.5391373,0
0,0.48977512,0
0,0.27514806,0.09805716
0,0.007665593,0.038624913
0.030753348,0,0
0,0.02151918,0.059593406
0,0.3241857,0.26337174
0.030395297,0.13435973,0.26556614
0,0.02655189,0.23151632
0.03064241,0.13457274,0.004248709
0,0.032691218,0.115026504
0,0.41910473,0.15935373
0.14357525,0.010301077,0
0,0.022997946,0.06396397
0.09084217,0.084092505,0.004142367
0,0.051633894,0.12547436
0,0.23178822,0
0,0.42657602,0
0,0.11434586,0
0.06101785,0.01200876,0.00514148
0,0.09324654,0.009344019
0,0.2491346,0.09434642
0,0.08409229,0.03371992
0,0,0.032713596
0.09128982,0.19109124,0.16753602
0,0.01659279,0.004264141
0.0615261,0,0.010935353
0.030710265,0.29337585,0
0,0,0.03934744
0,0.08601292,0.06760564
0,0.006992938,0.033908565
0.03031295,0.50187445,0.10479288
0.030615812,0,0.006537776
0,0.011434944,0.03278805
0.030683702,0.15365733,0
0.030663226,0.06400514,0.006922264
0.03004746,0.018653102,0.0403141
0,0.018702222,0.005965303
0,0.033259846,0.13889353
0.0306251,0.24270958,0.024748888
0,0.07601556,0.020125724
0,0.04151153,0.051814515
0,0,0.025574744
0,0,0
0,0.00993057,0.029022817
0,0.34732524,0.16803095
0,0.050601497,0.055500876
0,0.00664892,0.063066654
0.091458164,0.5913168,0
0,0.60993457,0.3028
0.030648211,0.004352823,0.2031674
0.061264582,0.12183318,0.4237277
0,0.296259,0.34628063
0.12220242,0.031538658,0.000401331
0,0.63034177,0.31992728
0.05972935,0.24243599,0.011290256
0,0.00549642,0.029580494
0.060161535,0.097617686,0.09044772
0,0.00727829,0.034160968
0,0.2896737,0.10023859
0,0.002615817,0.04056284
0.12213915,0.016097048,0.065360434
0,0.08102598,0.003714347
0.060869217,0.015243442,0.025049891
0,0.014750088,0.030602263
0,0.001541416,0
0,0.049927834,0.03201788
0.030171303,0.030057847,0.3189322
0.03001676,0.040096395,0.05385026
0,0,0.03273787
0,0.018389685,0.018306106
0,0,0
0.060632054,0.019953452,0.002833649
0,0.09121555,0.05155707
0,0.011260155,0.025957182
0,0.061300304,0.06320637
0,0.0471019,0.014924718
0,0.04972526,0.055206604
0,0.3160011,0.21158469
0.06085708,0.045566984,0.19648747
0,0.007372315,0.08225284
0.030633893,0.11685857,0.154441
0,0.014658579,0.008665857
0,0.01376245,0.065703884
0,0,0.000389229
0,0.045667283,0.08731002
0.030750135,0.080781825,0.072565965
0,0.05537705,0.010570179
0,0.035913248,0.00929032
0.12204723,0.074928135,0.016660064
0,0.0680587,0.050441504
0.09156673,0.25029868,0.053704724
0,0.011475052,0.02127106
0.060278367,0.028271016,0.08829644
0,0.02212447,0.026983088
0,0.140933,0.01602467
0.030407269,0.000882096,0.003000034
0.06140384,0.012832242,0.0660148
0.030627789,0.045165773,0.16107199
0,0.006944385,0.009285607
0.03072675,0.001436638,0.05483569
0,0.13983466,0
0,0.012042081,0.01197451
0,0.03536797,0.14573684
0,0.004089275,0.026565727
0.061129365,0.53994024,0
0,0.005101367,0.004892694
0,0.00868625,0.025435995
0.030698366,0.26027885,0.005437106
0,0.42245555,0.18285573
0,0.002696648,0.034097053
0,0.027869495,0.050417908
0,0,0.06261006
0.091910794,0.019953849,0.067271076
0,0.024457557,0.20113559
0,0.084957115,0.07617705
0.029657448,0.044276934,0.09087712
0,0.20152271,0.121027075
0.061257914,0.015242996,0.09562084
0.089050755,0.062029548,0.02068333
0,0.059724454,0.09567375
0.06121281,0.014420093,0.34506744
0,0.011358743,0.0634927
0,0,0.16470623
0.030534256,0.11203866,0.053809386
0,0.02534297,0.17620088
0.030570112,0.07046965,0.021303503
0,0.02913755,0.05220657
0.029791312,0.011797961,0.044402637
0,0.16398455,0.028277554
0,0.005243642,0.018722158
0,0,0
0.12188421,0.018837744,0.07177466
0,0,0
0,0.004069235,0.020861067
0.03073026,0.015891723,0.029835507
0,0.017178768,0.050739035
0.061152264,0.011021846,0.18849662
0,0.18321986,0.019667562
0,0.09286863,0.07786634
0.027537853,0.064278305,0.045845054
0,0.055757344,0.2270642
0.030588597,0.41204512,0.17262821
0,0.74770826,0.42682627
0.030495862,0.011891225,0.13439344
0,0.18146893,0.048029225
0.030709766,0.025297668,0.09966432
0.030784119,0,0
0,0,0
0,0.107143484,0
0,0.0518961,0.23992494
0,0,0
0,0,0
0,0.008182946,0.028048469
0,0.13200614,0.073140495
0.030775705,0.51462835,0
0,0.14638728,0.11557772
0,0,0.20734714
0.030224634,0.030803181,0.40687355
0.05997128,0.3028498,0.2089346
0.06136275,0.091262676,0.3305666
0,0.37152708,0
0,0.053798333,0.045008402
0,0.56561583,0.007218088
0,0,0
0,0.018253436,0.01294463
0,0.19999428,0
0,0.015896536,0.030245563
0,0.07945992,0.04796065
0,0,0
0,0.001668665,0.058603946
0,0,0.04474657
0,0.012930077,0.17625017
0.06079934,0.4856387,0.13054127
0,0.006397439,0.07349774
0,0.21679229,0.027966836
0.030660968,0.022970619,0.023111938
0.030777914,0.011666567,0.35166362
0,0.1828882,0.048960313
0.030640438,0,0.031710118
0,0.06630479,0.26487675
0,0.07015936,0.013348713
0,0,0
0,0.098321795,0
0,0.25204155,0
0,0.6717666,0
0.030224543,0.002273397,0.049954858
0,0.00028414,0.0946513
0.030719237,0.029053953,0.025300348
0,0.055384837,0.06669386
0,0,0
0.030246258,0.06049755,0.005742726
0,0.025786504,0.022931837
0,0.029243097,0.14820123
0,0.08023738,0.23957351
0,0,0.07942517
0,0.24113782,0.03607178
0,0.03502813,0
0,0.10041073,0.16869622
0,0,0
0,0.35226297,0
0.030477293,0.05561158,0.38169044
0.030516386,0,0.13006344
0.03059533,0.33550075,0.006356598
0,0.000292801,0.033589676
0.030763302,0,0.28565353
0,0.13412477,0.14376867
0.06111425,0,0.025454007
0,0.18292184,0.08128367
0.030668749,0.14959183,0.14596282
0,0.32817796,0.22764654
0.030704036,0.1361121,0
0,0.010666868,0.005411909
0.030633554,0.2172613,0
0,0.10235835,0.34064195
0.030482287,0.036607776,0.12322586
0,0.016380558,0.045400873
0,0,0
0,0,0
0,0,0
0.060320925,0,0.34542194
0.0613334,0.0398481,0.08304781
0.11837538,0.4685368,0.27350217
0.030787349,0,0
0.061329823,0.2843725,0.11196266
0,0.13888273,0.013549862
0.061275773,0.48252258,0.22022778
0.060932156,0.3340662,0
0.030762099,0.38781166,0
0.03025571,0.18980788,0.13876772
0,0.10787048,0.08751014
0.030619347,0.048448507,0.10961347
0.030665027,0,0.09148558
0.061200734,0.36836022,0.23017634
0,0,0
0.03061094,0.12909773,0.031193279
0.09201976,0.500082,0.32767087
0.03037224,0.15871482,0
0.030494247,0.43472818,0
0.059892777,0,0
0,0,0.044713978
0.030727688,0.45770416,0
0,0.54787993,0
0,0.47965235,0.14743076
0,0.032396246,0.047221232
0,0.15650979,0.16034332
0.030664358,0.40693542,0
0.091967896,0.45550513,0.22010307
0.030761955,0.6152132,0
0.030650489,0.18602157,0.09085513
0,0.05824097,0.087694354
0,0.49885148,0.14815097
0,0.30690283,0
0,0.09917662,0.14137343
0.03055315,0,0
0,0.005644622,0.0157162
0,0.050212014,0.01851653
0.030732695,0.010592802,0.067113645
0,0.32584378,0
0,0.028476605,0
0,0.44761887,0.055784296
0.030434117,0.040748216,0.15881437
0.030747885,0.23354377,0.06613979
0.0605958,0.11286258,0.3382781
0,0.016147248,0.060139716
0,0.0624799,0
0,0.20672198,0.34659094
0,0.024724092,0.2903236
0,0.42686456,0.08000105
0.03068489,0.012665015,0.113538496
0.030687775,0.042894866,0.01986346
0.087387584,0.04465879,0.046662334
0.061376233,0,0.055271648
0.030686643,0.16275112,0
0,0.21536818,0
0.061386604,0.007882699,0
0,0,0.024419555
0.030575396,0.09197851,0.1516955
0,0.008670148,0.20501937
0.09195091,0.04921542,0.09568771
0.060616437,0.19133498,0.30390856
0.06112639,0.06862506,0.028744185
0,0.008469968,0.03652811
0,0.004429139,0.036278997
0.030773433,0.009352691,0.093652844
0.060332865,0.016100852,0.018761965
0,0.007970319,0.022501111
0.05726597,0.07360194,0.06449687
0,0.3174876,0.75481725
0,0.43675914,0.2329463
0,0.018304229,0.14871271
0.09172948,0.003896206,0.08219622
0.029101437,0.028116947,0.051968563
0.029900389,0.25125718,0.060288366
0,0.03896712,0.08051001
0.09110237,0.5385796,0.1495122
0,0.48387375,0
0,0.040233172,0.12587604
0,0.001110675,0.034704167
0,0.020746976,0.20264366
0,0.012063167,0.13153265
0.03072176,0.037065953,0.099734105
0,0,0
0,0.055951186,0.28286102
0,0.009448111,0.026292408
0,0.117854685,0.2546868
0.030787166,0.56090915,0.293208
0.06117699,0.05029311,0.06801935
0.030621547,0.10010616,0.07797033
0.030415082,0.087335624,0.1314212
0,0.044004258,0.1540084
0,0.14322993,0
0,0.18656564,0.011881711
0,0,0.076595746
0,0.017858272,0.107655115
0,0.07235204,0.000886488
0.03071566,0.14576545,0.020028137
0.030592611,0.034360822,0.03823711
0,0,0
0,0,0.083519496
0,0.6608394,0.08161374
0.06072379,0.088391356,0.11508186
0.061132543,0.7074939,0.25715855
0.030733066,0.34884492,0.041255932
0,0.5599697,0
0,0.23549284,0
0,0.12734753,0.10845511
0.03069662,0.003060187,0.06617248
0,0,0
0.030537974,0.002177786,0.031712223
0,0.00432101,0.09436611
0,0.049150657,0.11243629
0,0.03351762,0
0,0.04263644,0.21612205
0,0.006916839,0.013749606
0.030466508,0.0841607,0.081142105
0,0.48637623,0
0,0.022945553,0.057276927
0,0,0.13225521
0,0.03756289,0.40173656
0.030689996,0.012802161,0.046676897
0.03075204,0.054538377,0.08542071
0,0.028567135,0.022572892
0,0.00458292,0.02585749
0.030706909,0.07713907,0.10384397
0.061137196,0.52304816,0
0,0,0
0.02989577,0.07088374,0.011546814
0,0.10237291,0.053512987
0.092034005,0.20286404,0.114779145
0.030468646,0.1228101,0.005664925
0,0.015118484,0.32465354
0,0.674427,0
0,0.3314174,0.042844884
0,0.47586066,0.2438715
0,0,0.05394009
0,0.06532733,0.009069608
0.09207259,0.16983552,0.31827953
0.09181461,0.08812497,0.41106877
0.030561972,0.017725006,0.03071096
0.030667687,0.013183901,0.010643375
0,0.27356288,0.012131237
0.030736094,0.3398997,0
0.089031346,0.09063967,0.26724744
0,0.32735983,0.02259216
0.06137962,0.2560932,0.13400824
0,0,0
0,0.3626072,0
0.03050316,0.020375721,0.023633393
0,0.27337807,0.24353176
0.030730246,0.024894614,0.050790515
0,0.005169972,0.0654834
0,0.18001403,0.0798451
0.030376825,0.33998504,0.0965738
0,0.01200271,0.011922809
0.09157802,0.005551487,0.077608734
0,0.102866486,0.12072563
0,0.029921964,0.09262928
0,0.07045173,0.1246119
0,0.35893452,0.019597217
0.03073147,0.46679595,0
0,0.4898791,0
0,0.039466355,0.06237013
0,0.005736618,0
0,0.10147425,0.26169497
0.06032074,0.33817345,0
0,0.02314557,0.038244605
0,0.21152079,0
0,0.026707564,0.063684754
0,0.15958288,0.040483158
0,0.40676245,0.088732965
0.029978978,0.00822533,0.09341019
0,0.8019422,0
0,0.15541732,0.11774133
0,0.010037189,0.13992001
0,0,0.033105936
0,0.2811598,0
0.06102602,0.001737429,0.017790211
0,0.003230341,0.21564744
0,0.08862177,0.005504896
0.030688584,0.6805492,0.18252087
0.030018128,0,0.18388696
0,0.06478296,0
0,0.019029574,0.061135415
0,0.063327886,0.106814265
0.030183997,0.023281133,0.006582621
0.030743886,0.2361421,0.071663156
0.0306814,0.101873405,0.12120844
0,0.5020373,0.15702574
0.030612838,0.047357917,0.054271143
0.091655344,0,0
0.090857014,0.2860557,0.14433989
0,0.46604955,0.14312115
0,0.49575117,0.04784277
0,0.14962475,0.13515353
0.030280659,0.22144541,0.14078012
0.030286318,0.009527536,0.010459289
0,0.36246705,0.21786731
0,0.34080276,0.37332544
0.0306893,0.2834332,0.012716414
0,0.029897789,0.029346414
0.030080574,0.15212071,0.020200703
0,0,0
0,0.1481653,0.002301419
0.060460452,0.00115618,0.000293852
0,0.059689764,0
0,0.13895224,0.065461606
0,0.03576027,0.070428565
0.061121896,0,0.059545644
0,0.4203677,0.845146
0,0.09985156,0.05994124
0,0,0.03135205
0,0.26520818,0.11958558
0.09040523,0.12187988,0.26457778
0.0919621,0.009514056,0.081675224
0,0.000817091,0.038844038
0.121566005,0,0.1532334
0,0.007942672,0.05766531
0,0.016117651,0.05330894
0,0,0.07249308
0,0.27464694,0.08210036
0.061433274,0.040695228,0.11021887
0,0.12359293,0.06776092
0.09170327,0.13776852,0.07588405
0.09199705,0.07916284,0.12604292
0,0.3082156,0.1914186
0,0.26598254,0
0.030408487,0.59301585,0.15601307
0,0.18604974,0.00079344
0,0,0
0,0.009076671,0.04734273
0,0.014759751,0.003568211
0.03061661,0.11961685,0
0,0.033363257,0.07253734
0,0.014105945,0
0,0.013903526,0.007415355
0,0.010756391,0.07178912
0.03061687,0,0.062493257
0,0.029708678,0.009430131
0,0.012310543,0.002990039
0.059962988,0.07803842,0.079073675
0,0.05028697,0.08804998
0,0.15778732,0.007036455
0.029952668,0.001545324,0.19277775
0,0.054579437,0.071921565
0,0.49090698,0.23314574
0.03074902,0.1414915,0.09754097
0,0.1999397,0.012121068
0,0.057070684,0.11097455
0,0.16337827,0.09388916
0.030566191,0,0
0,0.001166032,0.01558987
0,0.014117203,0.04592562
0,0.000190843,0.04513074
0.030635793,0.02078208,0.006384435
0,0.00126148,0.1689544
0.030464314,0.005712802,0.048290383
0,0.46512237,0
0,0.20568307,0.01101659
0,0.17811966,0.045638382
0,0.15772069,0.021310752
0,0.010230091,0.02423161
0.09220067,0.07730513,0.1254738
0.030578574,0.31432334,0.10754846
0,0.35201484,0
0,0.20818873,0.052741475
0.06146597,0.008721864,0.039430097
0,0,0.18438283
0,0.034713015,0.06449624
0.030114664,0.099208444,0.072144344
0,0.22133735,0
0,0.15003224,0.03553463
0,0.07445454,0.020419806
0.030568581,0.003488001,0.039634787
0.030762263,0.020890003,0.5285977
0.030609233,0.26866132,0.1694253
0,0.014861911,0.021648748
0.030422376,0.009372095,0.045138665
0.030735264,0.04930374,0.18697752
0.030676538,0,0.03357621
0.030749448,0,0.03346376
0.060996883,0.3298266,0
0,0.4075592,0
0,0,0.018110689
0.06110468,0.030774603,0.05309355
0,0.5000095,0
0,0.51579183,0
0,0.017670821,0.2705261
0,0.003973136,0.05745847
0.05925608,0,0.057338968
0,0.27712238,0.21703514
0,0.3363831,0
0.030521836,0.09457549,0.055427946
0,0,0
0,0.13236412,0.29615584
0.030734532,0.7732232,0
0.03048992,0.25990084,0.09031435
0.061525196,0.05852815,0.06767605
0,0.3098189,0
0,0.11535226,0.05231703
0,0.14443165,0
0,0.03766982,0.001688394
0,0.600315,0.28427047
0,0,0
0,0.18138286,0.19782071
0.028442144,0.03470852,0.23040916
0,0.1731044,0.050332617
0,0.033821117,0.06318709
0,0,0.024413794
0.09158569,0.5552529,0.56049716
0,0.046997365,0.1192312
0.030342653,0.007171609,0
0.030771106,0.00301299,0
0,0.2515916,0.025672019
0,0.008354969,0.017905224
0,0.027566465,0.32440314
0.061399847,0.09140065,0.81016016
0,0.13365197,0.0700687
0,0.042491317,0.017287666
0,0.015411465,0.06571947
0.030721962,0.19045371,0.08740149
0,0.000117467,0.040376045
0,0.31104508,0.19934656
0,0.015356221,0.010475636
0,0.010339199,0.12830587
0,0.0473987,0.09161073
0,0.019620001,0.11921399
0,0.009292415,0.034372147
0,0.016661434,0.005210924
0.03056187,0.105632864,0.14773293
